Country.of.Origin,Region,Harvest.Year,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
27,337,2014.0,27,0,0.13333333333333333,0.13192612137203166,0.1303780964797914,0.1364256480218281,0.13333333333333333,0.12903225806451613,0.1,0.1,0.1,0.13192612137203166,0.012059816690786299,0.0,0,0.0,2,9,775.0,775.0,775.0
8,218,2010.0,15,0,0.12121212121212122,0.12004801920768307,0.11764705882352941,0.11876484560570072,0.12004801920768307,0.11764705882352941,0.1,0.1,0.10718113612004287,0.1111111111111111,0.01127777151234916,0.03,0,0.0,2,0,1570.0,1700.0,1635.0
3,117,2012.0,5,4,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1,0.1,0.1,0.13192612137203166,0.011880717595342758,0.0,0,0.0,2,2,1750.0,1750.0,1750.0
29,292,2011.0,5,4,0.1364256480218281,0.1364256480218281,0.1394700139470014,0.13333333333333333,0.13192612137203166,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012257906349595489,0.2,0,0.0,2,0,1087.49208,1102.49208,1094.99208
19,151,2013.0,15,4,0.13333333333333333,0.13333333333333333,0.1364256480218281,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.13333333333333333,0.012169891687963976,0.1,1,0.0,3,1,1200.0,1600.0,1400.0
3,254,2013.0,5,4,0.1303780964797914,0.1303780964797914,0.13192612137203166,0.12903225806451613,0.13192612137203166,0.11764705882352941,0.1,0.1,0.1,0.1277139208173691,0.011823126034523528,0.0,0,0.0,2,0,1550.0,1550.0,1550.0
4,300,2013.0,5,4,0.13192612137203166,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.13333333333333333,0.1303780964797914,0.1,0.1,0.1,0.1364256480218281,0.012183235867446395,0.11,0,0.0,2,2,13.0,13.0,13.0
32,149,2012.0,9,0,0.13793103448275862,0.13192612137203166,0.13192612137203166,0.13793103448275862,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.13333333333333333,0.012183235867446395,0.11,0,0.0,1,0,518.1600000000001,518.1600000000001,518.1600000000001
27,49,2017.0,27,4,0.13793103448275862,0.13793103448275862,0.14285714285714285,0.14124293785310735,0.14285714285714285,0.14285714285714285,0.1,0.1,0.1,0.1,0.012109469605231292,0.11,0,0.0,0,0,200.0,200.0,200.0
0,38,2016.0,2,0,0.13192612137203166,0.1303780964797914,0.1347708894878706,0.13333333333333333,0.1303780964797914,0.1347708894878706,0.1,0.1,0.1,0.125,0.012012012012012012,0.12,0,0.0,2,4,1009.9714285714285,1023.5714285714286,1016.7714285714285
19,247,2012.0,27,3,0.1277139208173691,0.12626262626262627,0.1303780964797914,0.1277139208173691,0.13333333333333333,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011869436201780416,0.12,0,0.0,2,1,1450.0,1450.0,1450.0
0,273,2016.0,2,0,0.13333333333333333,0.13192612137203166,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.012048192771084338,0.11,0,3.0,2,5,894.0,894.0,894.0
29,292,2011.0,5,4,0.13333333333333333,0.1277139208173691,0.13192612137203166,0.13192612137203166,0.12903225806451613,0.1277139208173691,0.1,0.1,0.1,0.12903225806451613,0.011928903733746868,0.01,0,0.0,2,0,1087.49208,1102.49208,1094.99208
19,328,2012.0,27,4,0.13793103448275862,0.13793103448275862,0.14124293785310735,0.1364256480218281,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.012422360248447204,0.15,0,0.0,3,1,1450.0,1450.0,1450.0
15,148,2014.0,22,0,0.12626262626262627,0.12626262626262627,0.1277139208173691,0.12376237623762376,0.1277139208173691,0.12626262626262627,0.1,0.1,0.1,0.125,0.011695906432748537,0.1,0,0.0,2,3,1900.0,1900.0,1900.0
0,273,2011.0,2,3,0.125,0.125,0.125,0.1303780964797914,0.12903225806451613,0.125,0.1,0.1,0.1,0.125,0.011706860220088973,0.11,0,0.0,0,1,1250.0,1250.0,1250.0
9,217,2014.0,2,4,0.13192612137203166,0.1277139208173691,0.1364256480218281,0.125,0.13192612137203166,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011928903733746868,0.1,0,0.0,2,1,1219.2,1219.2,1219.2
1,142,2012.0,2,4,0.12903225806451613,0.1303780964797914,0.1364256480218281,0.13333333333333333,0.13333333333333333,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.012000480019200769,0.0,0,0.0,2,5,1880.0,1880.0,1880.0
0,183,2016.0,2,0,0.1394700139470014,0.13793103448275862,0.14124293785310735,0.1394700139470014,0.13793103448275862,0.13192612137203166,0.1,0.1,0.1,0.13793103448275862,0.01238390092879257,0.0,0,0.0,2,1,1009.9714285714285,1023.5714285714286,1016.7714285714285
28,174,2016.0,15,4,0.1394700139470014,0.1364256480218281,0.1364256480218281,0.1347708894878706,0.13333333333333333,0.1364256480218281,0.1,0.1,0.1,0.13192612137203166,0.012244398187829068,0.0,0,0.0,2,1,1800.0,1800.0,1800.0
3,117,2015.0,5,4,0.12626262626262627,0.1303780964797914,0.13333333333333333,0.1277139208173691,0.13192612137203166,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011916110581506196,0.0,0,0.0,2,0,1515.64,1655.64,1585.64
3,227,2013.0,5,0,0.13192612137203166,0.12903225806451613,0.1347708894878706,0.1303780964797914,0.13192612137203166,0.1347708894878706,0.1,0.1,0.1,0.13192612137203166,0.012048192771084338,0.0,0,0.0,2,2,1000.0,1000.0,1000.0
0,106,2012.0,28,3,0.12903225806451613,0.1303780964797914,0.13333333333333333,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.012012012012012012,0.11,0,0.0,0,1,1200.0,1200.0,1200.0
28,173,2014.0,15,4,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.1347708894878706,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.1347708894878706,0.01220703125,0.12,0,0.0,2,4,1877.0,1877.0,1877.0
32,149,2013.0,9,0,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.13333333333333333,0.1277139208173691,0.1303780964797914,0.1,0.1,0.1,0.13333333333333333,0.012000480019200769,0.0,0,0.0,2,0,518.1600000000001,518.1600000000001,518.1600000000001
16,157,2015.0,15,4,0.1347708894878706,0.13333333333333333,0.13793103448275862,0.1364256480218281,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012195121951219513,0.12,0,0.0,0,0,1250.0,1250.0,1250.0
19,64,2012.0,27,4,0.1347708894878706,0.13192612137203166,0.1364256480218281,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012132977432661975,0.14,0,0.0,2,9,1300.0,1300.0,1300.0
19,314,2012.0,27,4,0.14285714285714285,0.14641288433382138,0.14641288433382138,0.1347708894878706,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.14641288433382138,0.012591286829513977,0.13,0,0.0,2,30,800.0,800.0,800.0
24,222,2013.0,5,4,0.1303780964797914,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.12626262626262627,0.1277139208173691,0.1,0.1,0.1,0.12626262626262627,0.011810558639423645,0.0,0,0.0,2,3,1150.0,1450.0,1300.0
27,322,2014.0,27,1,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.14124293785310735,0.14285714285714285,0.1,0.1,0.1,0.14285714285714285,0.012487512487512488,0.11,0,0.0,2,0,200.0,200.0,200.0
8,259,2010.0,15,0,0.1277139208173691,0.12121212121212122,0.12376237623762376,0.12239902080783353,0.12239902080783353,0.12239902080783353,0.1,0.1,0.1,0.12121212121212122,0.011504832029452369,0.05,0,0.0,2,2,1701.7426666666665,1898.8586666666667,1800.3006666666665
9,244,2013.0,2,4,0.1303780964797914,0.1394700139470014,0.14285714285714285,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.1,0.1,0.1,0.1364256480218281,0.012396181975951407,0.12,0,0.0,2,5,1550.0,1550.0,1550.0
19,55,2015.0,4,4,0.13192612137203166,0.13333333333333333,0.1364256480218281,0.13333333333333333,0.1394700139470014,0.1364256480218281,0.1,0.1,0.1,0.1347708894878706,0.012220457045093487,0.11,0,0.0,2,7,1350.0,1500.0,1425.0
11,245,2014.0,5,0,0.1347708894878706,0.13793103448275862,0.13793103448275862,0.1364256480218281,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.1364256480218281,0.012345679012345678,0.12,0,0.0,2,1,1350.0,1350.0,1350.0
19,328,2012.0,27,4,0.13333333333333333,0.14285714285714285,0.14450867052023122,0.14124293785310735,0.14450867052023122,0.14814814814814814,0.1,0.1,0.1,0.14814814814814814,0.012671059300557527,0.16,0,0.0,3,0,1400.0,1400.0,1400.0
19,256,2012.0,27,4,0.1364256480218281,0.13793103448275862,0.1364256480218281,0.1347708894878706,0.13793103448275862,0.1347708894878706,0.1,0.1,0.1,0.14124293785310735,0.0123334977799704,0.12,0,0.0,2,2,1300.0,1300.0,1300.0
19,155,2014.0,27,0,0.1303780964797914,0.13192612137203166,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.0120962864400629,0.11,0,0.0,2,0,1296.0,1296.0,1296.0
9,128,2014.0,17,4,0.13192612137203166,0.1303780964797914,0.13333333333333333,0.13192612137203166,0.12903225806451613,0.13333333333333333,0.10718113612004287,0.1,0.1,0.1347708894878706,0.012146240738491437,0.12,0,0.0,2,3,1524.0,1524.0,1524.0
15,177,2017.0,22,4,0.12376237623762376,0.1303780964797914,0.1303780964797914,0.13192612137203166,0.13793103448275862,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011951715071112704,0.11,0,0.0,1,0,1700.0,1700.0,1700.0
27,281,2017.0,15,4,0.1364256480218281,0.1394700139470014,0.13793103448275862,0.1364256480218281,0.1364256480218281,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012357884330202669,0.0,0,0.0,0,0,200.0,200.0,200.0
4,197,2014.0,5,4,0.1347708894878706,0.13793103448275862,0.1394700139470014,0.13793103448275862,0.13793103448275862,0.13192612137203166,0.1,0.1,0.1,0.1394700139470014,0.0123334977799704,0.13,0,0.0,2,0,1500.0,1500.0,1500.0
29,292,2013.0,5,4,0.13793103448275862,0.14124293785310735,0.14450867052023122,0.13333333333333333,0.14124293785310735,0.14450867052023122,0.1,0.1,0.1,0.14285714285714285,0.012539184952978056,0.12,0,0.0,2,0,800.0,800.0,800.0
8,259,2010.0,15,0,0.1303780964797914,0.125,0.1277139208173691,0.125,0.12626262626262627,0.1277139208173691,0.1,0.1,0.1,0.1277139208173691,0.011753643629525154,0.0,0,0.0,2,5,1701.7426666666665,1898.8586666666667,1800.3006666666665
0,171,2013.0,4,0,0.13333333333333333,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.12903225806451613,0.1277139208173691,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.13192612137203166,0.012295585884667405,0.11,0,0.0,2,0,1100.0,1100.0,1100.0
9,116,2017.0,2,4,0.1347708894878706,0.1347708894878706,0.14124293785310735,0.13333333333333333,0.1347708894878706,0.1364256480218281,0.1,0.1,0.1,0.1347708894878706,0.012257906349595489,0.12,0,0.0,2,0,190164.0,190164.0,190164.0
28,205,2016.0,15,4,0.1347708894878706,0.1347708894878706,0.1347708894878706,0.13333333333333333,0.13333333333333333,0.1364256480218281,0.1,0.1,0.1,0.13192612137203166,0.012169891687963976,0.12,0,0.0,2,1,1600.0,1600.0,1600.0
24,242,2014.0,5,4,0.1347708894878706,0.12903225806451613,0.1347708894878706,0.1303780964797914,0.12626262626262627,0.1277139208173691,0.11534025374855825,0.18761726078799248,0.10718113612004287,0.1303780964797914,0.012987012987012988,0.0,7,0.0,2,9,900.0,1500.0,1200.0
25,33,2015.0,15,4,0.13192612137203166,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012059816690786299,0.11,0,0.0,0,1,1200.0,1200.0,1200.0
30,92,2016.0,21,4,0.12626262626262627,0.12903225806451613,0.1303780964797914,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.011834319526627219,0.11,0,0.0,2,1,1750.0,1750.0,1750.0
8,259,2017.0,8,0,0.1277139208173691,0.12903225806451613,0.1303780964797914,0.12903225806451613,0.1364256480218281,0.12903225806451613,0.1,0.1,0.1,0.12626262626262627,0.011904761904761904,0.11,3,11.0,2,1,1800.0,1800.0,1800.0
15,193,2013.0,23,4,0.12376237623762376,0.125,0.125,0.12121212121212122,0.12626262626262627,0.12626262626262627,0.1,0.1,0.1,0.12376237623762376,0.011594202898550725,0.12,0,0.0,0,1,1800.0,1800.0,1800.0
15,208,2018.0,22,4,0.1364256480218281,0.13192612137203166,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.12626262626262627,0.1,0.1,0.1,0.12239902080783353,0.011858176212498519,0.11,0,0.0,2,4,1800.0,1800.0,1800.0
3,117,2013.0,5,4,0.13192612137203166,0.1303780964797914,0.12903225806451613,0.1303780964797914,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011940298507462687,0.0,0,0.0,0,1,1750.0,1750.0,1750.0
0,183,2018.0,2,0,0.1394700139470014,0.14285714285714285,0.14641288433382138,0.13333333333333333,0.1394700139470014,0.14285714285714285,0.125,0.125,0.1,0.14285714285714285,0.013215276860050218,0.11,0,1.0,2,6,1009.9714285714285,1023.5714285714286,1016.7714285714285
4,248,2012.0,4,4,0.1394700139470014,0.1347708894878706,0.13333333333333333,0.125,0.13793103448275862,0.1277139208173691,0.1,0.1,0.14992503748125938,0.1364256480218281,0.012631047113805735,0.1,5,0.0,3,20,1350.708695652174,1409.5608695652174,1380.1347826086958
9,128,2014.0,17,4,0.12903225806451613,0.1277139208173691,0.1303780964797914,0.12626262626262627,0.12903225806451613,0.1277139208173691,0.1,0.1,0.1,0.1277139208173691,0.011823126034523528,0.11,0,0.0,2,1,1524.0,1524.0,1524.0
11,125,2014.0,17,0,0.14641288433382138,0.14285714285714285,0.14992503748125938,0.14285714285714285,0.14285714285714285,0.14641288433382138,0.1,0.1,0.1,0.14992503748125938,0.01282051282051282,0.11,2,0.0,2,6,1350.0,1350.0,1350.0
3,117,2012.0,5,4,0.12903225806451613,0.12626262626262627,0.1277139208173691,0.12903225806451613,0.12903225806451613,0.125,0.1,0.1,0.1,0.12626262626262627,0.011775788977861516,0.11,0,0.0,2,3,1600.0,1950.0,1775.0
0,273,2014.0,28,0,0.12626262626262627,0.13333333333333333,0.1364256480218281,0.1303780964797914,0.12239902080783353,0.13333333333333333,0.1,0.1,0.1,0.12903225806451613,0.011928903733746868,0.1,0,0.0,2,0,1260.0,1260.0,1260.0
0,273,2016.0,2,2,0.13333333333333333,0.13192612137203166,0.1347708894878706,0.13333333333333333,0.12903225806451613,0.1364256480218281,0.1,0.1,0.1,0.13333333333333333,0.012109469605231292,0.11,0,0.0,2,7,1009.9714285714285,1023.5714285714286,1016.7714285714285
0,273,2011.0,2,0,0.125,0.12626262626262627,0.12903225806451613,0.12903225806451613,0.125,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011775788977861516,0.11,0,0.0,2,2,1200.0,1200.0,1200.0
28,180,2016.0,2,4,0.13793103448275862,0.1394700139470014,0.14285714285714285,0.13793103448275862,0.1347708894878706,0.14124293785310735,0.1,0.1,0.1,0.1394700139470014,0.012448649321548612,0.13,0,0.0,2,5,1700.0,1700.0,1700.0
3,117,2012.0,5,4,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.1347708894878706,0.1277139208173691,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.012012012012012012,0.12,0,0.0,2,1,175.0,175.0,175.0
9,217,2014.0,15,4,0.1347708894878706,0.13793103448275862,0.14641288433382138,0.1364256480218281,0.14285714285714285,0.14450867052023122,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.13793103448275862,0.01282051282051282,0.1,1,0.0,2,2,1219.2,1219.2,1219.2
21,131,2015.0,5,0,0.14450867052023122,0.14450867052023122,0.14285714285714285,0.1347708894878706,0.13793103448275862,0.14285714285714285,0.1,0.1,0.1,0.14285714285714285,0.012578616352201259,0.12,0,0.0,2,6,1050.0,1050.0,1050.0
6,231,2013.0,5,0,0.13333333333333333,0.1303780964797914,0.13192612137203166,0.12903225806451613,0.1277139208173691,0.1277139208173691,0.1,0.1,0.1,0.1303780964797914,0.011928903733746868,0.09,0,0.0,1,0,800.0,800.0,800.0
0,273,2016.0,28,0,0.13192612137203166,0.13333333333333333,0.1347708894878706,0.1303780964797914,0.13333333333333333,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.0120962864400629,0.0,0,0.0,2,0,1.0,1.0,1.0
29,54,2014.0,5,4,0.1347708894878706,0.13192612137203166,0.13192612137203166,0.1347708894878706,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.012109469605231292,0.12,0,0.0,0,1,1400.0,1500.0,1450.0
11,312,2018.0,3,4,0.13333333333333333,0.1347708894878706,0.14124293785310735,0.1347708894878706,0.13333333333333333,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012257906349595489,0.11,0,1.0,0,3,1200.0,1200.0,1200.0
19,304,2013.0,15,4,0.1303780964797914,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.1303780964797914,0.012000480019200769,0.12,0,0.0,2,0,1100.0,1100.0,1100.0
27,159,2015.0,27,4,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.10718113612004287,0.1,0.1,0.1277139208173691,0.011916110581506196,0.11,0,0.0,2,3,1200.0,1200.0,1200.0
34,85,2012.0,15,0,0.1303780964797914,0.1364256480218281,0.1394700139470014,0.13192612137203166,0.12376237623762376,0.1347708894878706,0.1,0.1,0.1,0.1303780964797914,0.012059816690786299,0.0,0,0.0,3,17,1040.0,1040.0,1040.0
3,117,2013.0,5,4,0.13192612137203166,0.12903225806451613,0.1347708894878706,0.1303780964797914,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.011976047904191617,0.0,1,0.0,2,1,1750.0,1750.0,1750.0
9,253,2017.0,2,4,0.1364256480218281,0.1347708894878706,0.1364256480218281,0.1347708894878706,0.13333333333333333,0.1347708894878706,0.11534025374855825,0.10718113612004287,0.10718113612004287,0.1347708894878706,0.012631047113805735,0.1,0,0.0,2,0,1219.2,1219.2,1219.2
0,273,2018.0,2,0,0.1303780964797914,0.1347708894878706,0.13333333333333333,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.1,0.1,0.1,0.12903225806451613,0.012023566189731874,0.11,0,0.0,2,4,890.0,890.0,890.0
3,117,2013.0,5,4,0.13333333333333333,0.1347708894878706,0.1347708894878706,0.1347708894878706,0.1303780964797914,0.1347708894878706,0.1,0.1,0.1,0.13793103448275862,0.012183235867446395,0.11,1,0.0,2,0,1515.64,1655.64,1585.64
9,116,2015.0,5,4,0.1303780964797914,0.1277139208173691,0.13192612137203166,0.12626262626262627,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.011904761904761904,0.12,0,0.0,2,7,1658.112,1755.648,1706.88
9,217,2013.0,2,4,0.15384615384615385,0.1579778830963665,0.15384615384615385,0.13333333333333333,0.1364256480218281,0.14641288433382138,0.11534025374855825,0.1,0.11534025374855825,0.16666666666666666,0.013453518094981838,0.11,1,0.0,2,1,1310.64,1310.64,1310.64
3,117,2015.0,5,4,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011976047904191617,0.12,0,0.0,2,4,1600.0,1950.0,1775.0
32,149,2012.0,9,4,0.1364256480218281,0.1347708894878706,0.1364256480218281,0.12903225806451613,0.1347708894878706,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.012121212121212121,0.12,2,0.0,2,3,518.1600000000001,518.1600000000001,518.1600000000001
15,146,2017.0,22,4,0.1394700139470014,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.125,0.12903225806451613,0.1,0.1,0.1,0.18450184501845018,0.012357884330202669,0.11,0,0.0,2,3,1600.0,1600.0,1600.0
19,240,2012.0,27,4,0.13333333333333333,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.1347708894878706,0.1,0.1,0.1,0.13192612137203166,0.012121212121212121,0.13,0,0.0,3,10,1679.0,1679.0,1679.0
19,304,2012.0,14,4,0.12903225806451613,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.1303780964797914,0.012012012012012012,0.13,0,0.0,2,7,1232.2370689655172,1238.4870689655172,1235.3620689655172
3,117,2011.0,5,4,0.13192612137203166,0.13793103448275862,0.1347708894878706,0.13793103448275862,0.13192612137203166,0.1277139208173691,0.1,0.1,0.1,0.13333333333333333,0.012132977432661975,0.02,0,0.0,2,1,1750.0,1750.0,1750.0
7,35,2016.0,2,4,0.13793103448275862,0.14124293785310735,0.14285714285714285,0.14641288433382138,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.14285714285714285,0.012551776076314799,0.0,0,0.0,1,12,1250.0,1250.0,1250.0
11,96,2017.0,5,4,0.13333333333333333,0.13333333333333333,0.1394700139470014,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.012195121951219513,0.12,0,0.0,2,1,1600.0,1600.0,1600.0
19,150,2012.0,27,4,0.13192612137203166,0.13192612137203166,0.13333333333333333,0.1347708894878706,0.1303780964797914,0.13192612137203166,0.1,0.1,0.1,0.13333333333333333,0.012072920439454304,0.11,0,0.0,2,2,1380.0,1380.0,1380.0
19,55,2013.0,2,4,0.13192612137203166,0.14124293785310735,0.14450867052023122,0.13192612137203166,0.13333333333333333,0.14450867052023122,0.1,0.10718113612004287,0.1,0.14641288433382138,0.012539184952978056,0.13,0,0.0,2,4,1022.0,1022.0,1022.0
13,4,2017.0,11,0,0.12804097311139565,0.12690355329949238,0.1322751322751323,0.12903225806451613,0.1310615989515072,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.011886366337810532,0.12,0,0.0,1,0,1425.0,1538.888888888889,1481.9444444444443
27,340,2016.0,27,4,0.12626262626262627,0.12903225806451613,0.12903225806451613,0.1303780964797914,0.1303780964797914,0.1277139208173691,0.1,0.1,0.1,0.1303780964797914,0.011869436201780416,0.12,0,0.0,0,0,1000.0,1000.0,1000.0
2,324,2013.0,15,4,0.1303780964797914,0.125,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.13192612137203166,0.1,0.1,0.1,0.12626262626262627,0.011834319526627219,0.0,0,0.0,2,2,1100.0,1100.0,1100.0
28,184,2014.0,15,4,0.12903225806451613,0.14285714285714285,0.1347708894878706,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.012121212121212121,0.12,0,0.0,1,3,1514.081081081081,1611.3783783783783,1562.7297297297296
34,307,2014.0,15,1,0.13793103448275862,0.13192612137203166,0.13333333333333333,0.1347708894878706,0.12903225806451613,0.1347708894878706,0.1,0.1,0.1,0.12626262626262627,0.012072920439454304,0.11,11,0.0,2,0,1040.0,1040.0,1040.0
32,149,2012.0,9,0,0.1347708894878706,0.1364256480218281,0.1364256480218281,0.13333333333333333,0.1303780964797914,0.12903225806451613,0.125,0.11534025374855825,0.10718113612004287,0.13793103448275862,0.012779552715654952,0.11,4,0.0,2,31,518.1600000000001,518.1600000000001,518.1600000000001
17,194,2014.0,8,4,0.13333333333333333,0.1347708894878706,0.1364256480218281,0.13192612137203166,0.1364256480218281,0.13333333333333333,0.1,0.1,0.1,0.1364256480218281,0.012195121951219513,0.13,0,0.0,1,1,2500.0,2500.0,2500.0
29,292,2013.0,19,4,0.13192612137203166,0.13793103448275862,0.13333333333333333,0.12626262626262627,0.12626262626262627,0.1347708894878706,0.1,0.1,0.1,0.1277139208173691,0.011987532965715655,0.11,0,0.0,2,0,1087.49208,1102.49208,1094.99208
19,209,2012.0,27,4,0.13333333333333333,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.012109469605231292,0.1,0,0.0,2,6,1250.0,1250.0,1250.0
30,190,2012.0,15,4,0.1277139208173691,0.12903225806451613,0.13333333333333333,0.1277139208173691,0.1277139208173691,0.12903225806451613,0.1,0.1,0.1,0.1303780964797914,0.011880717595342758,0.11,0,0.0,2,1,1500.0,1700.0,1600.0
3,41,2011.0,5,4,0.1277139208173691,0.1277139208173691,0.13192612137203166,0.1364256480218281,0.1347708894878706,0.1303780964797914,0.1,0.1,0.1,0.12376237623762376,0.011940298507462687,0.1,0,0.0,2,1,1600.0,1600.0,1600.0
16,220,2016.0,3,4,0.1347708894878706,0.1364256480218281,0.1394700139470014,0.1394700139470014,0.1394700139470014,0.13793103448275862,0.1,0.1,0.1,0.1364256480218281,0.012371644191513053,0.0,0,0.0,2,0,1300.0,1300.0,1300.0
32,149,2012.0,9,0,0.12626262626262627,0.12626262626262627,0.13333333333333333,0.1277139208173691,0.13333333333333333,0.12626262626262627,0.1,0.1,0.1,0.1277139208173691,0.011845534233593935,0.11,0,0.0,0,1,518.1600000000001,518.1600000000001,518.1600000000001
27,199,2014.0,27,4,0.1347708894878706,0.1364256480218281,0.1303780964797914,0.1364256480218281,0.1347708894878706,0.13333333333333333,0.1,0.1,0.10718113612004287,0.13333333333333333,0.012269938650306749,0.11,0,0.0,0,0,900.0,900.0,900.0
0,182,2012.0,14,0,0.12626262626262627,0.13192612137203166,0.13333333333333333,0.13192612137203166,0.1347708894878706,0.13333333333333333,0.1,0.1,0.1,0.1303780964797914,0.012023566189731874,0.11,0,0.0,2,4,950.0,950.0,950.0
9,116,2015.0,5,4,0.12903225806451613,0.12626262626262627,0.13333333333333333,0.12376237623762376,0.13192612137203166,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011869436201780416,0.1,0,0.0,2,1,1099.4136,1099.4136,1099.4136
4,285,2017.0,5,4,0.13192612137203166,0.12903225806451613,0.1303780964797914,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1,0.1,0.1,0.1303780964797914,0.011904761904761904,0.08,1,2.0,3,13,1350.708695652174,1409.5608695652174,1380.1347826086958
4,45,2012.0,5,4,0.12626262626262627,0.13192612137203166,0.13793103448275862,0.12903225806451613,0.12626262626262627,0.13192612137203166,0.10718113612004287,0.10718113612004287,0.1,0.1303780964797914,0.012146240738491437,0.0,0,0.0,2,14,1350.708695652174,1409.5608695652174,1380.1347826086958
33,318,2013.0,15,4,0.1277139208173691,0.1277139208173691,0.1277139208173691,0.1303780964797914,0.125,0.12239902080783353,0.10718113612004287,0.10718113612004287,0.1,0.12903225806451613,0.011940298507462687,0.12,0,0.0,2,1,853.44,853.44,853.44
0,273,2011.0,2,0,0.11764705882352941,0.11764705882352941,0.125,0.125,0.125,0.125,0.1,0.1,0.1,0.12626262626262627,0.011504832029452369,0.12,0,0.0,2,2,1250.0,1250.0,1250.0
